GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_yes_price_pregame,kalshi_pregame_sampled_ts,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2025-12-29,MIA,DEN,KXNBAGAME-25DEC29DENMIA-DEN,KXNBAGAME-25DEC29DENMIA,Denver vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DEN,3965393.0,2025-12-30T03:00:55.333392Z,2025-12-30T03:10:21.756914Z
2026-01-28,IND,CHI,KXNBAGAME-26JAN28CHIIND-CHI,KXNBAGAME-26JAN28CHIIND,Chicago at Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,3964102.0,2026-01-29T02:35:49.440066Z,2026-01-29T02:37:20.330416Z
2025-12-12,DAL,BKN,KXNBAGAME-25DEC12BKNDAL-BKN,KXNBAGAME-25DEC12BKNDAL,Brooklyn vs Dallas Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BKN,3959984.0,2025-12-13T04:04:32.927423Z,2025-12-13T04:13:53.292157Z
2025-11-29,IND,CHI,KXNBAGAME-25NOV29CHIIND-CHI,KXNBAGAME-25NOV29CHIIND,Chicago vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,3949517.0,2025-11-30T03:04:35.228344Z,2025-11-30T03:13:56.144198Z
2026-01-11,MIN,SAS,KXNBAGAME-26JAN11SASMIN-MIN,KXNBAGAME-26JAN11SASMIN,San Antonio at Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIN,3934662.0,2026-01-12T02:39:50.814538Z,2026-01-12T02:49:18.077887Z
2025-11-14,MIL,CHA,KXNBAGAME-25NOV14CHAMIL-MIL,KXNBAGAME-25NOV14CHAMIL,Charlotte vs Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIL,3930118.0,2025-11-15T04:04:28.88581Z,2025-11-15T04:13:48.366801Z
2025-11-19,CLE,HOU,KXNBAGAME-25NOV19HOUCLE-HOU,KXNBAGAME-25NOV19HOUCLE,Houston vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,HOU,3929814.0,2025-11-20T02:59:52.611705Z,2025-11-20T03:09:12.655027Z
2025-12-28,WAS,MEM,KXNBAGAME-25DEC28MEMWAS-WAS,KXNBAGAME-25DEC28MEMWAS,Memphis vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,WAS,3906501.0,2025-12-29T01:49:40.961338Z,2025-12-29T01:59:02.019541Z
2025-12-01,DET,ATL,KXNBAGAME-25DEC01ATLDET-ATL,KXNBAGAME-25DEC01ATLDET,Atlanta vs Detroit Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ATL,3900105.0,2025-12-02T02:49:50.757445Z,2025-12-02T02:59:11.389317Z
2025-12-20,GSW,PHX,KXNBAGAME-25DEC20PHXGSW-PHX,KXNBAGAME-25DEC20PHXGSW,Phoenix vs Golden State Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,PHX,3899357.0,2025-12-21T04:24:31.507005Z,2025-12-21T04:33:59.314446Z
2026-01-22,WAS,DEN,KXNBAGAME-26JAN22DENWAS-DEN,KXNBAGAME-26JAN22DENWAS,Denver at Washington Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,3891140.0,2026-01-23T02:39:59.267766Z,2026-01-23T02:41:30.625062Z
2026-01-31,MIA,CHI,KXNBAGAME-26JAN31CHIMIA-CHI,KXNBAGAME-26JAN31CHIMIA,Chicago at Miami Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHI,3890598.0,2026-02-01T04:00:17Z,2026-02-01T04:01:47.129103Z
2026-01-06,WAS,ORL,KXNBAGAME-26JAN06ORLWAS-ORL,KXNBAGAME-26JAN06ORLWAS,Orlando at Washington Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ORL,3883751.0,2026-01-07T02:40:29.078228Z,2026-01-07T02:49:51.091236Z
2026-01-02,MIL,CHA,KXNBAGAME-26JAN02CHAMIL-MIL,KXNBAGAME-26JAN02CHAMIL,Charlotte vs Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIL,3871363.0,2026-01-03T03:50:11.081626Z,2026-01-03T04:02:05.570809Z
2025-11-21,BOS,BKN,KXNBAGAME-25NOV21BKNBOS-BOS,KXNBAGAME-25NOV21BKNBOS,Brooklyn vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BOS,3864659.0,2025-11-22T03:14:50.822407Z,2025-11-22T03:24:11.137973Z
2026-01-02,IND,SAS,KXNBAGAME-26JAN02SASIND-SAS,KXNBAGAME-26JAN02SASIND,San Antonio vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,3861307.0,2026-01-03T02:50:38.341923Z,2026-01-03T03:00:05.373287Z
2025-10-24,NOP,SAS,KXNBAGAME-25OCT24SASNOP-SAS,KXNBAGAME-25OCT24SASNOP,San Antonio vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,3858535.0,2025-10-25T03:32:12.04265Z,2025-10-25T03:42:17.647708Z
2025-12-03,DAL,MIA,KXNBAGAME-25DEC03MIADAL-DAL,KXNBAGAME-25DEC03MIADAL,Miami vs Dallas Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DAL,3844848.0,2025-12-04T04:00:22.262525Z,2025-12-04T04:09:43.331341Z
2025-11-18,SAS,MEM,KXNBAGAME-25NOV18MEMSAS-SAS,KXNBAGAME-25NOV18MEMSAS,Memphis vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,3835437.0,2025-11-19T03:44:35.309143Z,2025-11-19T03:53:55.698283Z
2025-11-10,DAL,MIL,KXNBAGAME-25NOV10MILDAL-MIL,KXNBAGAME-25NOV10MILDAL,Milwaukee vs Dallas Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIL,3835218.0,2025-11-11T04:34:29.344952Z,2025-11-11T04:43:50.315923Z
2026-02-05,ATL,UTA,KXNBAGAME-26FEB05UTAATL-ATL,KXNBAGAME-26FEB05UTAATL,Utah at Atlanta Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,ATL,3832755.0,2026-02-06T03:05:31Z,2026-02-06T03:07:10.548787Z
2025-10-28,OKC,SAC,KXNBAGAME-25OCT28SACOKC-OKC,KXNBAGAME-25OCT28SACOKC,Sacramento vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,OKC,3777588.0,2025-10-29T02:30:11.030265Z,2025-10-29T02:39:31.685555Z
2025-11-22,DAL,MEM,KXNBAGAME-25NOV22MEMDAL-DAL,KXNBAGAME-25NOV22MEMDAL,Memphis vs Dallas Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,3766023.0,2025-11-23T04:04:33.142009Z,2025-11-23T04:13:54.197889Z
2026-01-10,CLE,MIN,KXNBAGAME-26JAN10MINCLE-MIN,KXNBAGAME-26JAN10MINCLE,Minnesota at Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIN,3763896.0,2026-01-10T20:43:33.823501Z,2026-01-10T20:52:57.741574Z
2026-01-31,PHI,NOP,KXNBAGAME-26JAN31NOPPHI-PHI,KXNBAGAME-26JAN31NOPPHI,New Orleans at Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,3762970.0,2026-02-01T03:01:06Z,2026-02-01T03:02:37.108946Z
2026-01-28,BOS,ATL,KXNBAGAME-26JAN28ATLBOS-BOS,KXNBAGAME-26JAN28ATLBOS,Atlanta at Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BOS,3758127.0,2026-01-29T03:00:34.762605Z,2026-01-29T03:02:10.256001Z
2025-12-12,PHI,IND,KXNBAGAME-25DEC12INDPHI-PHI,KXNBAGAME-25DEC12INDPHI,Indiana vs Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,3754763.0,2025-12-13T02:50:22.484957Z,2025-12-13T02:59:42.461709Z
2025-12-29,SAS,CLE,KXNBAGAME-25DEC29CLESAS-SAS,KXNBAGAME-25DEC29CLESAS,Cleveland vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAS,3743838.0,2025-12-30T04:09:48.148631Z,2025-12-30T04:19:11.76267Z
2025-12-01,ORL,CHI,KXNBAGAME-25DEC01CHIORL-CHI,KXNBAGAME-25DEC01CHIORL,Chicago vs Orlando Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,3732385.0,2025-12-02T03:39:35.718832Z,2025-12-02T03:48:55.594191Z
2025-11-14,ORL,BKN,KXNBAGAME-25NOV14BKNORL-BKN,KXNBAGAME-25NOV14BKNORL,Brooklyn vs Orlando Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BKN,3717680.0,2025-11-15T02:49:43.309393Z,2025-11-15T02:59:03.442167Z
2025-11-01,MIL,SAC,KXNBAGAME-25NOV01SACMIL-MIL,KXNBAGAME-25NOV01SACMIL,Sacramento vs Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIL,3716742.0,2025-11-02T00:05:33.881643Z,2025-11-02T00:14:54.074859Z
2025-12-19,BOS,MIA,KXNBAGAME-25DEC19MIABOS-MIA,KXNBAGAME-25DEC19MIABOS,Miami vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIA,3709670.0,2025-12-20T02:44:36.584012Z,2025-12-20T02:54:01.90022Z
2025-10-29,DAL,IND,KXNBAGAME-25OCT29INDDAL-DAL,KXNBAGAME-25OCT29INDDAL,Indiana vs Dallas Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DAL,3700181.0,2025-10-30T03:24:59.12102Z,2025-10-30T03:34:20.292896Z
2025-10-27,PHI,ORL,KXNBAGAME-25OCT27ORLPHI-PHI,KXNBAGAME-25OCT27ORLPHI,Orlando vs Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,3699876.0,2025-10-28T02:01:36.270587Z,2025-10-28T02:10:56.563244Z
2025-11-09,MEM,OKC,KXNBAGAME-25NOV09OKCMEM-OKC,KXNBAGAME-25NOV09OKCMEM,Oklahoma City vs Memphis Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,OKC,3687180.0,2025-11-10T01:39:32.696694Z,2025-11-10T01:48:52.930547Z
2026-01-06,MEM,SAS,KXNBAGAME-26JAN06SASMEM-SAS,KXNBAGAME-26JAN06SASMEM,San Antonio at Memphis Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAS,3686953.0,2026-01-07T03:54:31.222916Z,2026-01-07T04:04:01.084826Z
2025-11-07,ORL,BOS,KXNBAGAME-25NOV07BOSORL-BOS,KXNBAGAME-25NOV07BOSORL,Boston vs Orlando Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BOS,3685813.0,2025-11-08T02:59:49.425185Z,2025-11-08T03:09:10.070005Z
2026-01-17,MIA,OKC,KXNBAGAME-26JAN17OKCMIA-MIA,KXNBAGAME-26JAN17OKCMIA,Oklahoma City at Miami Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIA,3674439.0,2026-01-18T03:49:52.93432Z,2026-01-18T03:51:31.117276Z
2026-01-11,ORL,NOP,KXNBAGAME-26JAN11NOPORL-ORL,KXNBAGAME-26JAN11NOPORL,New Orleans at Orlando Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,ORL,3642249.0,2026-01-11T22:43:48.769748Z,2026-01-11T22:53:17.736775Z
2025-11-22,CHI,WAS,KXNBAGAME-25NOV22WASCHI-CHI,KXNBAGAME-25NOV22WASCHI,Washington vs Chicago Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHI,3618225.0,2025-11-23T03:39:41.785738Z,2025-11-23T03:49:02.188004Z
2026-01-20,PHI,PHX,KXNBAGAME-26JAN20PHXPHI-PHX,KXNBAGAME-26JAN20PHXPHI,Phoenix at Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHX,3618139.0,2026-01-21T02:51:35.998975Z,2026-01-21T03:21:15.905068Z
2025-12-01,DEN,DAL,KXNBAGAME-25DEC01DALDEN-DAL,KXNBAGAME-25DEC01DALDEN,Dallas vs Denver Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DAL,3613613.0,2025-12-02T04:34:31.119045Z,2025-12-02T04:43:52.259102Z
2026-02-07,SAS,DAL,KXNBAGAME-26FEB07DALSAS-DAL,KXNBAGAME-26FEB07DALSAS,Dallas at San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,3608703.0,2026-02-08T01:41:42Z,2026-02-08T01:43:20.019468Z
2025-12-12,CHA,CHI,KXNBAGAME-25DEC12CHICHA-CHI,KXNBAGAME-25DEC12CHICHA,Chicago vs Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHI,3595715.0,2025-12-13T02:40:21.854314Z,2025-12-13T02:49:41.452812Z
2025-12-06,CLE,GSW,KXNBAGAME-25DEC06GSWCLE-GSW,KXNBAGAME-25DEC06GSWCLE,Golden State vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,GSW,3579853.0,2025-12-07T03:14:40.110091Z,2025-12-07T03:24:01.45863Z
2025-10-22,BOS,PHI,KXNBAGAME-25OCT22PHIBOS-PHI,KXNBAGAME-25OCT22PHIBOS,Philadelphia vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,3571558.0,2025-10-23T02:30:05.063282Z,2025-10-23T02:39:32.371506Z
2025-12-22,BOS,IND,KXNBAGAME-25DEC22INDBOS-IND,KXNBAGAME-25DEC22INDBOS,Indiana vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,3533139.0,2025-12-23T03:00:38.49992Z,2025-12-23T03:09:59.89036Z
2026-01-03,NYK,PHI,KXNBAGAME-26JAN03PHINYK-NYK,KXNBAGAME-26JAN03PHINYK,Philadelphia vs New York Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NYK,3531417.0,2026-01-04T03:04:38.205113Z,2026-01-04T03:13:59.511584Z
2025-12-17,CHI,CLE,KXNBAGAME-25DEC17CLECHI-CLE,KXNBAGAME-25DEC17CLECHI,Cleveland vs Chicago Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CLE,3528101.0,2025-12-18T03:41:05.137345Z,2025-12-18T03:50:31.425382Z
2025-11-02,NYK,CHI,KXNBAGAME-25NOV02CHINYK-CHI,KXNBAGAME-25NOV02CHINYK,Chicago vs New York K Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,3514815.0,2025-11-03T02:40:01.392695Z,2025-11-03T02:49:22.026951Z
2025-12-02,TOR,POR,KXNBAGAME-25DEC02PORTOR-TOR,KXNBAGAME-25DEC02PORTOR,Portland vs Toronto Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,TOR,3477012.0,2025-12-03T03:19:45.822561Z,2025-12-03T03:29:06.461988Z
2025-11-26,NOP,MEM,KXNBAGAME-25NOV26MEMNOP-NOP,KXNBAGAME-25NOV26MEMNOP,Memphis vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NOP,3467385.0,2025-11-27T03:54:30.311328Z,2025-11-27T04:03:51.265968Z
2025-10-31,CHI,NYK,KXNBAGAME-25OCT31NYKCHI-CHI,KXNBAGAME-25OCT31NYKCHI,New York vs Chicago Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHI,3465635.0,2025-11-01T02:50:06.531383Z,2025-11-01T02:59:27.091841Z
2025-12-22,NOP,DAL,KXNBAGAME-25DEC22DALNOP-DAL,KXNBAGAME-25DEC22DALNOP,Dallas vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,3463044.0,2025-12-23T03:39:46.09021Z,2025-12-23T03:49:09.889534Z
2026-01-11,TOR,PHI,KXNBAGAME-26JAN11PHITOR-PHI,KXNBAGAME-26JAN11PHITOR,Philadelphia at Toronto Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,PHI,3460439.0,2026-01-12T02:27:35.087598Z,2026-01-12T02:36:58.009796Z
2026-01-08,MIN,CLE,KXNBAGAME-26JAN08CLEMIN-CLE,KXNBAGAME-26JAN08CLEMIN,Cleveland at Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CLE,3453251.0,2026-01-09T03:45:28.294383Z,2026-01-09T03:54:57.71154Z
2025-11-30,SAC,MEM,KXNBAGAME-25NOV30MEMSAC-SAC,KXNBAGAME-25NOV30MEMSAC,Memphis vs Sacramento Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAC,3451706.0,2025-12-01T04:54:28.718174Z,2025-12-01T05:03:48.662348Z
2025-12-23,SAS,OKC,KXNBAGAME-25DEC23OKCSAS-SAS,KXNBAGAME-25DEC23OKCSAS,Oklahoma City vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,3448285.0,2025-12-24T04:14:41.405399Z,2025-12-24T04:24:09.657114Z
2026-01-29,PHX,DET,KXNBAGAME-26JAN29DETPHX-DET,KXNBAGAME-26JAN29DETPHX,Detroit at Phoenix Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DET,3441941.0,2026-01-30T04:47:38Z,2026-01-30T04:49:17.194576Z
2026-01-13,NOP,DEN,KXNBAGAME-26JAN13DENNOP-DEN,KXNBAGAME-26JAN13DENNOP,Denver at New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,3440061.0,2026-01-14T03:55:26.512166Z,2026-01-14T04:04:48.642015Z
2025-12-27,SAC,DAL,KXNBAGAME-25DEC27DALSAC-DAL,KXNBAGAME-25DEC27DALSAC,Dallas vs Sacramento Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,3427873.0,2025-12-28T00:24:41.85528Z,2025-12-28T00:34:01.877909Z
2025-11-30,CLE,BOS,KXNBAGAME-25NOV30BOSCLE-BOS,KXNBAGAME-25NOV30BOSCLE,Boston vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,BOS,3424332.0,2025-12-01T01:34:40.698525Z,2025-12-01T01:44:00.796033Z
2025-11-24,TOR,CLE,KXNBAGAME-25NOV24CLETOR-TOR,KXNBAGAME-25NOV24CLETOR,Cleveland vs Toronto Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,TOR,3423663.0,2025-11-25T02:49:59.832209Z,2025-11-25T02:59:20.416199Z
2025-12-31,TOR,DEN,KXNBAGAME-25DEC31DENTOR-DEN,KXNBAGAME-25DEC31DENTOR,Denver vs Toronto Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,3421916.0,2026-01-01T03:14:38.311436Z,2026-01-01T03:24:06.639458Z
2025-12-18,CHA,ATL,KXNBAGAME-25DEC18ATLCHA-ATL,KXNBAGAME-25DEC18ATLCHA,Atlanta vs Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ATL,3401927.0,2025-12-19T02:41:14.288085Z,2025-12-19T02:50:41.41756Z
2026-01-17,NYK,PHX,KXNBAGAME-26JAN17PHXNYK-NYK,KXNBAGAME-26JAN17PHXNYK,Phoenix at New York Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NYK,3374176.0,2026-01-18T03:23:31.852572Z,2026-01-18T03:25:11.084192Z
2026-01-11,DEN,MIL,KXNBAGAME-26JAN11MILDEN-DEN,KXNBAGAME-26JAN11MILDEN,Milwaukee at Denver Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,3334486.0,2026-01-12T03:43:23.914228Z,2026-01-12T03:52:47.729544Z
2026-01-26,HOU,MEM,KXNBAGAME-26JAN26MEMHOU-MEM,KXNBAGAME-26JAN26MEMHOU,Memphis at Houston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MEM,3324904.0,2026-01-27T03:35:28.839424Z,2026-01-27T03:37:00.369476Z
2026-01-03,SAS,POR,KXNBAGAME-26JAN03PORSAS-SAS,KXNBAGAME-26JAN03PORSAS,Portland vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAS,3318685.0,2026-01-04T03:54:30.761223Z,2026-01-04T04:03:59.50002Z
2025-10-30,SAS,MIA,KXNBAGAME-25OCT30MIASAS-SAS,KXNBAGAME-25OCT30MIASAS,Miami vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,3314783.0,2025-10-31T03:09:54.128929Z,2025-10-31T03:19:15.078212Z
2025-11-25,PHI,ORL,KXNBAGAME-25NOV25ORLPHI-PHI,KXNBAGAME-25NOV25ORLPHI,Orlando vs Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,PHI,3313835.0,2025-11-26T03:54:28.682625Z,2025-11-26T04:03:49.301317Z
2025-11-09,PHI,DET,KXNBAGAME-25NOV09DETPHI-PHI,KXNBAGAME-25NOV09DETPHI,Detroit vs Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,PHI,3274282.0,2025-11-10T03:19:25.791378Z,2025-11-10T03:28:46.031432Z
2025-11-12,DET,CHI,KXNBAGAME-25NOV12CHIDET-DET,KXNBAGAME-25NOV12CHIDET,Chicago vs Detroit Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DET,3273216.0,2025-11-13T02:39:48.425112Z,2025-11-13T02:49:09.236101Z
2025-11-05,DAL,NOP,KXNBAGAME-25NOV05NOPDAL-DAL,KXNBAGAME-25NOV05NOPDAL,New Orleans vs Dallas Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,3254528.0,2025-11-06T04:00:21.0095Z,2025-11-06T04:09:42.021285Z
2025-12-29,OKC,ATL,KXNBAGAME-25DEC29ATLOKC-ATL,KXNBAGAME-25DEC29ATLOKC,Atlanta vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ATL,3246438.0,2025-12-30T04:00:14.288924Z,2025-12-30T04:09:41.81052Z
2025-12-07,NYK,ORL,KXNBAGAME-25DEC07ORLNYK-NYK,KXNBAGAME-25DEC07ORLNYK,Orlando vs New York K Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,3243242.0,2025-12-07T19:50:26.268347Z,2025-12-07T19:59:46.534928Z
2026-01-29,WAS,MIL,KXNBAGAME-26JAN29MILWAS-MIL,KXNBAGAME-26JAN29MILWAS,Milwaukee at Washington Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIL,3222535.0,2026-01-30T02:55:47Z,2026-01-30T02:57:17.531708Z
2025-11-28,NYK,MIL,KXNBAGAME-25NOV28MILNYK-MIL,KXNBAGAME-25NOV28MILNYK,Milwaukee vs New York K Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIL,3212665.0,2025-11-29T03:29:43.176021Z,2025-11-29T03:39:04.207728Z
2025-11-30,POR,OKC,KXNBAGAME-25NOV30OKCPOR-OKC,KXNBAGAME-25NOV30OKCPOR,Oklahoma City vs Portland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,OKC,3205481.0,2025-12-01T01:39:43.50768Z,2025-12-01T01:49:04.069873Z
2025-11-10,MIA,CLE,KXNBAGAME-25NOV10CLEMIA-MIA,KXNBAGAME-25NOV10CLEMIA,Cleveland vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIA,3193551.0,2025-11-11T04:09:32.029383Z,2025-11-11T04:18:53.309994Z
2025-11-19,IND,CHA,KXNBAGAME-25NOV19CHAIND-CHA,KXNBAGAME-25NOV19CHAIND,Charlotte vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHA,3188990.0,2025-11-20T02:34:53.011655Z,2025-11-20T02:44:20.502385Z
2026-01-23,CLE,SAC,KXNBAGAME-26JAN23SACCLE-SAC,KXNBAGAME-26JAN23SACCLE,Sacramento at Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAC,3181662.0,2026-01-24T03:09:46.149888Z,2026-01-24T03:11:20.39066Z
2026-01-19,PHI,IND,KXNBAGAME-26JAN19INDPHI-PHI,KXNBAGAME-26JAN19INDPHI,Indiana at Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,3175060.0,2026-01-20T02:35:26.792137Z,2026-01-20T02:37:01.17564Z
2026-02-05,HOU,CHA,KXNBAGAME-26FEB05CHAHOU-HOU,KXNBAGAME-26FEB05CHAHOU,Charlotte at Houston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,HOU,3170027.0,2026-02-06T03:50:28Z,2026-02-06T03:52:00.008039Z
2025-12-14,CLE,CHA,KXNBAGAME-25DEC14CHACLE-CHA,KXNBAGAME-25DEC14CHACLE,Charlotte vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHA,3164819.0,2025-12-14T23:30:48.682855Z,2025-12-15T00:50:16.13234Z
2025-11-07,SAS,HOU,KXNBAGAME-25NOV07HOUSAS-SAS,KXNBAGAME-25NOV07HOUSAS,Houston vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,3163958.0,2025-11-08T03:34:35.071862Z,2025-11-08T03:43:56.043655Z
2026-01-10,BOS,SAS,KXNBAGAME-26JAN10SASBOS-SAS,KXNBAGAME-26JAN10SASBOS,San Antonio at Boston Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,3159746.0,2026-01-11T03:31:23.035506Z,2026-01-11T03:40:47.708164Z
2026-01-04,BKN,DEN,KXNBAGAME-26JAN04DENBKN-DEN,KXNBAGAME-26JAN04DENBKN,Denver vs Brooklyn Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DEN,3158831.0,2026-01-04T23:14:44.424968Z,2026-01-04T23:24:09.414663Z
2026-02-04,TOR,MIN,KXNBAGAME-26FEB04MINTOR-MIN,KXNBAGAME-26FEB04MINTOR,Minnesota at Toronto Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIN,3157781.0,2026-02-05T03:17:36Z,2026-02-05T03:19:07.206086Z
2026-02-03,IND,UTA,KXNBAGAME-26FEB03UTAIND-UTA,KXNBAGAME-26FEB03UTAIND,Utah at Indiana Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,UTA,3155408.0,2026-02-04T02:28:06Z,2026-02-04T02:29:37.259961Z
2026-01-04,CLE,DET,KXNBAGAME-26JAN04DETCLE-DET,KXNBAGAME-26JAN04DETCLE,Detroit vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DET,3144601.0,2026-01-04T21:50:45.651002Z,2026-01-04T22:00:09.86684Z
2025-12-05,ORL,MIA,KXNBAGAME-25DEC05MIAORL-MIA,KXNBAGAME-25DEC05MIAORL,Miami vs Orlando Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIA,3143663.0,2025-12-06T02:45:04.078733Z,2025-12-06T02:54:24.834362Z
2025-12-31,IND,ORL,KXNBAGAME-25DEC31ORLIND-ORL,KXNBAGAME-25DEC31ORLIND,Orlando vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,ORL,3139724.0,2025-12-31T23:00:05.286855Z,2025-12-31T23:09:26.558332Z
2025-11-09,ORL,BOS,KXNBAGAME-25NOV09BOSORL-BOS,KXNBAGAME-25NOV09BOSORL,Boston vs Orlando Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,BOS,3135299.0,2025-11-10T01:59:35.441059Z,2025-11-10T02:08:55.868847Z
