GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_REST_DAYS,away_REST_DAYS,home_SPLIT_WIN_PCT,away_SPLIT_WIN_PCT,home_ROLLING_5_WIN,home_ROLLING_10_WIN,away_ROLLING_5_WIN,away_ROLLING_10_WIN,home_ROLLING_5_OFF_RATING,home_ROLLING_5_DEF_RATING,home_ROLLING_5_PACE,away_ROLLING_5_OFF_RATING,away_ROLLING_5_DEF_RATING,away_ROLLING_5_PACE,home_WIN,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2025-04-20,OKC,MEM,6.0,1.0,0.8409090909090909,0.5555555555555556,0.8,0.8,0.4,0.5,122.68000000000002,113.08,100.9,119.0,115.74,100.9,1,KXNBAGAME-25APR20MEMOKC-MEM,KXNBAGAME-25APR20MEMOKC,Memphis vs Oklahoma City: Game 1 Winner?,,finalized,live,0.005,0.995,0.01,0.995,MEM,82500.0,2025-04-20T19:50:12.685733Z,2025-04-20T19:58:32.777972Z
2025-04-22,OKC,MEM,1.0,1.0,0.8444444444444444,0.5434782608695652,1.0,0.8,0.4,0.5,126.32,101.24,103.5,109.4,112.36,102.1,1,KXNBAGAME-25APR22MEMOKC-OKC,KXNBAGAME-25APR22MEMOKC,Memphis vs Oklahoma City Winner?,,finalized,live,0.995,0.005,0.99,0.995,OKC,112012.0,2025-04-23T02:04:19.951276Z,2025-04-23T02:12:40.78398Z
2025-05-18,OKC,DEN,2.0,2.0,0.8367346938775511,0.54,0.6,0.7,0.4,0.6,111.36,104.0,99.51,104.0,111.36,99.51,1,KXNBASERIES-25DENOKC-DEN,KXNBASERIES-25DENOKC,Denver vs Oklahoma City Series Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,18498098.0,2025-05-18T22:06:18.110183Z,2025-05-18T22:14:41.713513Z
2025-05-20,OKC,MIN,1.0,5.0,0.84,0.5918367346938775,0.6,0.7,0.8,0.8,107.68,102.04,98.81,112.4,104.42,97.1,1,KXNBAGAME-25MAY20MINOKC-MIN,KXNBAGAME-25MAY20MINOKC,Minnesota vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIN,6155947.0,2025-05-21T03:16:11.274785Z,2025-05-21T03:24:32.365324Z
2025-05-22,OKC,MIN,1.0,1.0,0.8431372549019608,0.58,0.8,0.7,0.8,0.7,111.18,99.06,99.1,111.62,107.08,97.7,1,KXNBAGAME-25MAY22MINOKC-MIN,KXNBAGAME-25MAY22MINOKC,Minnesota vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIN,7507257.0,2025-05-23T03:24:20.9592Z,2025-05-23T03:32:42.162895Z
2025-05-28,OKC,MIN,1.0,1.0,0.8461538461538461,0.5686274509803921,0.8,0.7,0.4,0.6,119.54,112.32,98.3,118.1,116.28,98.3,1,KXNBAGAME-25MAY28MINOKC-MIN,KXNBAGAME-25MAY28MINOKC,Minnesota vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIN,7963959.0,2025-05-29T03:04:17.700411Z,2025-05-29T03:12:37.716136Z
2025-06-05,OKC,IND,7.0,4.0,0.8490566037735849,0.5384615384615384,0.8,0.7,0.6,0.7,117.9,111.8,99.3,115.73999999999998,114.5,97.1,0,KXNBAGAME-25JUN05INDOKC-IND,KXNBAGAME-25JUN05INDOKC,Indiana vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,IND,13250075.0,2025-06-06T03:14:12.160004Z,2025-06-06T03:22:32.777015Z
2025-06-08,OKC,IND,2.0,2.0,0.8333333333333334,0.5471698113207547,0.6,0.7,0.6,0.7,115.76000000000002,115.42,100.4,112.72,111.64,99.4,1,KXNBAGAME-25JUN08INDOKC-IND,KXNBAGAME-25JUN08INDOKC,Indiana vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,17109369.0,2025-06-09T02:49:06.233903Z,2025-06-09T02:57:27.331214Z
2025-06-16,OKC,IND,2.0,2.0,0.8363636363636363,0.5370370370370371,0.6,0.7,0.6,0.6,114.18,105.72,100.8,113.34,112.6,99.4,1,KXNBAGAME-25JUN16INDOKC-IND,KXNBAGAME-25JUN16INDOKC,Indiana vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,20174462.0,2025-06-17T03:28:33.114115Z,2025-06-17T03:36:54.322296Z
2025-10-17,OKC,DEN,2.0,2.0,1.0,1.0,0.6,0.6,0.6,0.5,106.42,107.02,105.5,109.4,114.16,99.9,1,KXNBAGAME-25OCT17DENOKC-DEN,KXNBAGAME-25OCT17DENOKC,Denver vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,217533.0,2025-10-18T02:44:48.678022Z,2025-10-18T02:54:08.853728Z
2025-10-21,OKC,HOU,3.0,4.0,1.0,1.0,0.6,0.7,0.8,0.7,101.2,105.26,102.8,118.64,114.16,102.9,1,KXNBAGAME-25OCT21HOUOKC-HOU,KXNBAGAME-25OCT21HOUOKC,Houston vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,HOU,12314637.0,2025-10-22T03:19:37.795636Z,2025-10-22T03:28:58.389709Z
2025-10-28,OKC,SAC,0.0,1.0,1.0,0.3333333333333333,1.0,0.8,0.4,0.3,110.68,102.34,96.828,110.5,114.92,99.7,1,KXNBAGAME-25OCT28SACOKC-OKC,KXNBAGAME-25OCT28SACOKC,Sacramento vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,OKC,3777588.0,2025-10-29T02:30:11.030265Z,2025-10-29T02:39:31.685555Z
2025-10-30,OKC,WAS,1.0,1.0,1.0,0.5,1.0,0.8,0.2,0.3,111.88,103.18,98.128,108.12,118.78,105.196,1,KXNBAGAME-25OCT30WASOKC-WAS,KXNBAGAME-25OCT30WASOKC,Washington vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,WAS,1817879.0,2025-10-31T02:30:08.667107Z,2025-10-31T02:39:28.979709Z
2025-11-02,OKC,NOP,2.0,1.0,1.0,0.0,1.0,0.9,0.0,0.2,114.26,103.0,99.724,106.86,121.68000000000002,99.3,1,KXNBAGAME-25NOV02NOPOKC-NOP,KXNBAGAME-25NOV02NOPOKC,New Orleans vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,NOP,977507.0,2025-11-02T23:11:13.267836Z,2025-11-02T23:20:34.004474Z
2025-11-11,OKC,GSW,1.0,1.0,1.0,0.25,0.8,0.9,0.4,0.5,123.12,104.86,102.1,111.78000000000002,109.86,100.7,1,KXNBAGAME-25NOV11GSWOKC-GSW,KXNBAGAME-25NOV11GSWOKC,Golden State vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,GSW,3097502.0,2025-11-12T04:04:36.727732Z,2025-11-12T04:13:57.203517Z
2025-11-19,OKC,SAC,1.0,2.0,1.0,0.2222222222222222,1.0,0.9,0.0,0.2,119.38,99.86,99.9,105.84,124.44,103.5,1,KXNBAGAME-25NOV19SACOKC-SAC,KXNBAGAME-25NOV19SACOKC,Sacramento vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,SAC,1663486.0,2025-11-20T03:49:43.485514Z,2025-11-20T03:59:03.306534Z
2025-11-23,OKC,POR,1.0,1.0,1.0,0.3636363636363636,1.0,0.9,0.2,0.3,121.06,100.42,101.2,115.21999999999998,123.93999999999998,103.08599999999998,1,KXNBAGAME-25NOV23POROKC-OKC,KXNBAGAME-25NOV23POROKC,Portland vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,OKC,1389899.0,2025-11-24T02:59:47.727653Z,2025-11-24T03:09:08.183974Z
2025-11-26,OKC,MIN,2.0,1.0,1.0,0.4615384615384615,1.0,0.9,0.4,0.6,122.5,102.14,100.1,110.56,107.56,102.324,1,KXNBAGAME-25NOV26MINOKC-MIN,KXNBAGAME-25NOV26MINOKC,Minnesota vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIN,4990711.0,2025-11-27T03:39:46.581486Z,2025-11-27T03:49:07.483982Z
2025-12-10,OKC,PHX,2.0,1.0,1.0,0.5333333333333333,1.0,1.0,0.4,0.6,123.16,108.38,103.0,114.26,118.52,98.5,1,KXNBAGAME-25DEC10PHXOKC-PHX,KXNBAGAME-25DEC10PHXOKC,Phoenix vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,PHX,4770089.0,2025-12-11T03:00:34.475393Z,2025-12-11T03:09:55.182131Z
2025-12-25,OKC,SAS,1.0,1.0,1.0,0.6842105263157895,0.4,0.7,0.8,0.8,109.78000000000002,108.54,103.3,122.58,108.04,100.1,0,KXNBAGAME-25DEC25SASOKC-SAS,KXNBAGAME-25DEC25SASOKC,San Antonio vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,SAS,13904008.0,2025-12-25T22:10:10.587605Z,2025-12-25T22:19:40.180515Z
2025-12-28,OKC,PHI,2.0,1.0,0.9411764705882352,0.5,0.4,0.6,0.4,0.6,110.22,111.98,101.4,112.64,113.23999999999998,99.7,1,KXNBAGAME-25DEC28PHIOKC-PHI,KXNBAGAME-25DEC28PHIOKC,Philadelphia vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,PHI,4195265.0,2025-12-28T23:04:35.740197Z,2025-12-28T23:14:01.907154Z
2025-12-29,OKC,ATL,0.0,1.0,0.9444444444444444,0.5789473684210527,0.4,0.6,0.0,0.2,112.96,113.9,100.1,113.74,122.6,107.1,1,KXNBAGAME-25DEC29ATLOKC-ATL,KXNBAGAME-25DEC29ATLOKC,Atlanta vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,ATL,3246438.0,2025-12-30T04:00:14.288924Z,2025-12-30T04:09:41.81052Z
2025-12-31,OKC,POR,1.0,1.0,0.9473684210526316,0.3684210526315789,0.6,0.6,0.4,0.5,117.86,115.82,101.3,111.72,115.98,98.4,1,KXNBAGAME-25DEC31POROKC-POR,KXNBAGAME-25DEC31POROKC,Portland vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,POR,1619790.0,2026-01-01T03:30:31.530117Z,2026-01-01T03:39:56.542337Z
2026-01-05,OKC,CHA,0.0,1.0,0.95,0.2857142857142857,0.8,0.6,0.4,0.5,121.92,103.04,103.0,121.14,118.62,97.8,0,KXNBAGAME-26JAN05CHAOKC-CHA,KXNBAGAME-26JAN05CHAOKC,Charlotte vs Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,CHA,4228605.0,2026-01-06T03:40:13.083364Z,2026-01-06T03:49:39.515196Z
2026-01-07,OKC,UTA,1.0,1.0,0.9047619047619048,0.2222222222222222,0.6,0.5,0.2,0.2,116.38,107.8,102.3,116.5,124.88000000000002,99.3,1,KXNBAGAME-26JAN07UTAOKC-UTA,KXNBAGAME-26JAN07UTAOKC,Utah at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,UTA,8953351.0,2026-01-08T03:57:20.258395Z,2026-01-08T04:06:41.161886Z
2026-01-11,OKC,MIA,1.0,0.0,0.9090909090909092,0.3333333333333333,0.6,0.6,0.4,0.5,113.04,111.42,100.084,102.5,109.38,107.9,1,KXNBAGAME-26JAN11MIAOKC-MIA,KXNBAGAME-26JAN11MIAOKC,Miami at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIA,2975939.0,2026-01-12T02:37:32.692517Z,2026-01-12T02:46:57.778324Z
2026-01-13,OKC,SAS,1.0,1.0,0.9130434782608696,0.6666666666666666,0.6,0.7,0.4,0.5,111.24,114.88000000000002,100.284,105.06,101.9,100.2,1,KXNBAGAME-26JAN13SASOKC-SAS,KXNBAGAME-26JAN13SASOKC,San Antonio at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,SAS,8107551.0,2026-01-14T03:47:25.174778Z,2026-01-14T03:56:48.859126Z
2026-01-23,OKC,IND,1.0,1.0,0.9166666666666666,0.1304347826086956,0.8,0.7,0.2,0.4,122.06,103.48,99.8,102.74,116.64,100.9,0,KXNBAGAME-26JAN23INDOKC-OKC,KXNBAGAME-26JAN23INDOKC,Indiana at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,OKC,5105776.0,2026-01-24T03:49:41.509949Z,2026-01-24T03:51:20.422156Z
2026-01-25,OKC,TOR,1.0,1.0,0.88,0.6296296296296297,0.6,0.7,0.6,0.6,119.58,106.24,100.9,116.62,111.94,98.638,0,KXNBAGAME-26JAN25TOROKC-TOR,KXNBAGAME-26JAN25TOROKC,Toronto at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,5443460.0,2026-01-26T03:01:29.197747Z,2026-01-26T03:03:42.539279Z
2026-01-27,OKC,NOP,1.0,1.0,0.8461538461538461,0.217391304347826,0.4,0.7,0.4,0.4,117.73999999999998,109.06,100.6,114.16,116.44,99.7,1,KXNBAGAME-26JAN27NOPOKC-NOP,KXNBAGAME-26JAN27NOPOKC,New Orleans at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.01,0.5,NOP,2668341.0,2026-01-28T03:37:30.908777Z,2026-01-28T03:39:10.246949Z
2026-02-03,OKC,ORL,1.0,1.0,0.8518518518518519,0.4642857142857143,0.4,0.6,0.4,0.4,112.4,111.26,98.3,111.74,116.92,101.2,1,KXNBAGAME-26FEB03ORLOKC-OKC,KXNBAGAME-26FEB03ORLOKC,Orlando at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,OKC,567008.0,2026-02-04T03:40:27Z,2026-02-04T03:41:56.873713Z
2026-02-07,OKC,HOU,2.0,1.0,0.8571428571428571,0.5517241379310345,0.6,0.5,0.6,0.6,115.6,107.72,99.2,110.22,111.82,95.0,0,KXNBAGAME-26FEB07HOUOKC-HOU,KXNBAGAME-26FEB07HOUOKC,Houston at Oklahoma City Winner?,,finalized,live,0.5,0.5,0.99,0.5,HOU,7114960.0,2026-02-07T23:23:48Z,2026-02-07T23:25:21.070682Z
2026-02-12,OKC,MIL,0.0,0.0,0.8275862068965517,0.4,0.6,0.5,0.8,0.4,121.14,109.38,98.6,120.76,117.02,96.11,0,KXNBA1HWINNER-26FEB12MILOKC-TIE,KXNBA1HWINNER-26FEB12MILOKC,Milwaukee vs Oklahoma City: First Half Winner?,,finalized,live,0.005,0.995,0.01,0.995,MIL,2523.0,2026-02-13T02:01:28Z,2026-02-13T02:07:30.601859Z
2026-02-20,OKC,BKN,7.0,0.0,0.8,0.2666666666666666,0.4,0.5,0.4,0.3,114.74,114.26,97.7,107.14,114.28,100.7,1,KXNBAGAME-26FEB20BKNOKC-BKN,KXNBAGAME-26FEB20BKNOKC,Brooklyn at Oklahoma City Winner?,,finalized,live,0.005,0.995,0.01,0.995,BKN,2046439.0,2026-02-21T03:48:27Z,2026-02-21T03:49:56.456766Z
2026-02-22,OKC,CLE,1.0,1.0,0.8064516129032258,0.5862068965517241,0.6,0.6,1.0,0.9,115.34,109.36,96.8,125.0,111.32,99.2,1,KXNBAGAME-26FEB22CLEOKC-CLE,KXNBAGAME-26FEB22CLEOKC,Cleveland at Oklahoma City Winner?,,finalized,live,0.005,0.995,0.01,0.995,CLE,9206073.0,2026-02-22T20:48:38Z,2026-02-22T20:50:16.992461Z
2026-02-27,OKC,DEN,1.0,1.0,0.8125,0.6571428571428571,0.6,0.6,0.6,0.4,111.18,109.44,98.9,118.7,105.18,103.4,1,KXNBA1HWINNER-26FEB27DENOKC-TIE,KXNBA1HWINNER-26FEB27DENOKC,Denver vs Oklahoma City: First Half Winner?,,finalized,live,0.005,0.995,0.01,0.995,DEN,2794.0,2026-02-28T03:47:25Z,2026-02-28T03:53:26.768822Z
2026-03-07,OKC,GSW,2.0,1.0,0.8181818181818182,0.4375,0.8,0.8,0.4,0.4,108.18000000000002,104.2,101.53,112.96,116.7,97.522,1,KXNBAGAME-26MAR07GSWOKC-GSW,KXNBAGAME-26MAR07GSWOKC,Golden State at Oklahoma City Winner?,,finalized,live,0.005,0.995,0.01,0.995,GSW,4692073.0,2026-03-08T04:10:32Z,2026-03-08T04:12:08.884934Z
2026-03-09,OKC,DEN,1.0,2.0,0.8235294117647058,0.6486486486486487,1.0,0.8,0.4,0.5,107.34,100.26,100.13,112.36,121.9,100.83,1,KXNBAGAME-26MAR09DENOKC-OKC,KXNBAGAME-26MAR09DENOKC,Denver at Oklahoma City Winner?,,finalized,live,0.995,0.005,0.99,0.995,OKC,10340746.0,2026-03-10T02:42:05Z,2026-03-10T02:43:43.288829Z
2026-03-12,OKC,BOS,2.0,1.0,0.8285714285714286,0.6388888888888888,1.0,0.9,0.6,0.7,111.06,104.42,99.3,113.74,109.9,95.1,1,KXNBA1HWINNER-26MAR12BOSOKC-TIE,KXNBA1HWINNER-26MAR12BOSOKC,Boston vs Oklahoma City: First Half Winner?,,finalized,live,0.005,0.995,0.01,0.995,BOS,2626.0,2026-03-13T02:40:04Z,2026-03-13T02:46:08.69275Z
2026-03-15,OKC,MIN,2.0,1.0,0.8333333333333334,0.5405405405405406,1.0,0.9,0.4,0.6,114.18,109.26,97.5,113.82,123.52,99.7,1,KXNBAGAME-26MAR15MINOKC-OKC,KXNBAGAME-26MAR15MINOKC,Minnesota at Oklahoma City Winner?,,finalized,live,0.995,0.005,0.99,0.995,OKC,4151649.0,2026-03-15T19:52:16Z,2026-03-15T19:53:49.917936Z
2025-10-10,TOR,BOS,1.0,1.0,0.0,1.0,0.4,0.4,0.6,0.5,112.56,111.0,104.0,117.88,113.32,95.0,1,KXNBAGAME-25OCT10BOSTOR-BOS,KXNBAGAME-25OCT10BOSTOR,Boston vs Toronto Winner?,,finalized,live,0.5,0.5,0.74,0.5,BOS,87579.0,2025-10-10T23:49:38.818097Z,2025-10-10T23:58:58.802487Z
2025-10-17,TOR,BKN,1.0,4.0,0.5,0.5,0.6,0.5,0.4,0.4,106.28,105.54,106.5,111.36,112.0,97.72,1,KXNBAGAME-25OCT17BKNTOR-BKN,KXNBAGAME-25OCT17BKNTOR,Brooklyn vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,BKN,139671.0,2025-10-18T01:54:36.172467Z,2025-10-18T02:03:56.85514Z
2025-10-24,TOR,MIL,1.0,1.0,0.6666666666666666,1.0,0.8,0.6,0.8,0.5,109.2,104.46,107.2,113.16,106.92,105.0,0,KXNBAGAME-25OCT24MILTOR-MIL,KXNBAGAME-25OCT24MILTOR,Milwaukee vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,MIL,4197163.0,2025-10-25T01:35:58.693331Z,2025-10-25T01:45:18.441965Z
2025-10-29,TOR,HOU,1.0,1.0,0.5,0.6666666666666666,0.4,0.5,0.6,0.7,114.34,116.62,105.5,121.58,113.16,101.104,0,KXNBAGAME-25OCT29HOUTOR-HOU,KXNBAGAME-25OCT29HOUTOR,Houston vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,HOU,2442884.0,2025-10-30T01:15:26.096347Z,2025-10-30T01:24:47.269059Z
2025-11-02,TOR,MEM,1.0,1.0,0.4,0.5,0.2,0.5,0.4,0.4,113.18,121.3,102.5,112.38,116.44,104.6,1,KXNBAGAME-25NOV02MEMTOR-MEM,KXNBAGAME-25NOV02MEMTOR,Memphis vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,MEM,827097.0,2025-11-03T01:40:25.787557Z,2025-11-03T01:49:45.973684Z
2025-11-04,TOR,MIL,1.0,0.0,0.5,0.8,0.4,0.5,0.6,0.7,115.46,119.5,100.8,119.54,116.36,101.3,1,KXNBAGAME-25NOV04MILTOR-MIL,KXNBAGAME-25NOV04MILTOR,Milwaukee vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIL,4774695.0,2025-11-05T03:10:13.263851Z,2025-11-05T03:19:33.694297Z
2025-11-17,TOR,CHA,1.0,1.0,0.5714285714285714,0.2222222222222222,0.8,0.7,0.2,0.2,119.74,111.26,100.8,111.92,120.22,97.916,1,KXNBAGAME-25NOV17CHATOR-TOR,KXNBAGAME-25NOV17CHATOR,Charlotte vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,1956939.0,2025-11-18T03:24:32.693273Z,2025-11-18T03:33:52.390949Z
2025-11-21,TOR,WAS,1.0,1.0,0.625,0.2,1.0,0.9,0.0,0.0,120.9,110.18,100.4,110.18000000000002,123.2,100.62,1,KXNBAGAME-25NOV21WASTOR-TOR,KXNBAGAME-25NOV21WASTOR,Washington vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,758688.0,2025-11-22T03:29:51.870847Z,2025-11-22T03:39:11.98821Z
2025-11-23,TOR,BKN,1.0,1.0,0.6666666666666666,0.3636363636363636,1.0,0.9,0.4,0.3,123.02,108.64,102.008,114.2,114.42,95.8,1,KXNBAGAME-25NOV23BKNTOR-BKN,KXNBAGAME-25NOV23BKNTOR,Brooklyn vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,BKN,2118481.0,2025-11-24T01:49:41.17653Z,2025-11-24T01:59:02.223613Z
2025-11-24,TOR,CLE,0.0,0.0,0.7,0.4444444444444444,1.0,0.9,0.8,0.7,122.1,108.54,101.508,113.2,106.62,100.6,1,KXNBAGAME-25NOV24CLETOR-TOR,KXNBAGAME-25NOV24CLETOR,Cleveland vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,3423663.0,2025-11-25T02:49:59.832209Z,2025-11-25T02:59:20.416199Z
2025-11-26,TOR,IND,1.0,1.0,0.7272727272727273,0.0909090909090909,1.0,0.9,0.2,0.1,119.54,107.58,100.308,112.23999999999998,119.38,103.0,1,KXNBAGAME-25NOV26INDTOR-TOR,KXNBAGAME-25NOV26INDTOR,Indiana vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,3069381.0,2025-11-27T03:14:43.276959Z,2025-11-27T03:24:25.390057Z
2025-12-02,TOR,POR,1.0,1.0,0.75,0.3846153846153846,0.6,0.8,0.4,0.3,107.18,108.9,97.104,109.22,115.64,101.4,1,KXNBAGAME-25DEC02PORTOR-TOR,KXNBAGAME-25DEC02PORTOR,Portland vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,3477012.0,2025-12-03T03:19:45.822561Z,2025-12-03T03:29:06.461988Z
2025-12-05,TOR,CHA,0.0,1.0,0.7142857142857143,0.1428571428571428,0.4,0.7,0.4,0.2,109.82,115.26,97.204,110.38,118.94,97.604,0,KXNBAGAME-25DEC05CHATOR-TOR,KXNBAGAME-25DEC05CHATOR,Charlotte vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,TOR,1945481.0,2025-12-06T03:19:50.650116Z,2025-12-06T03:29:10.671958Z
2025-12-07,TOR,BOS,1.0,1.0,0.6666666666666666,0.5384615384615384,0.2,0.6,0.8,0.8,107.32,118.0,97.604,132.6,116.56,95.2,0,KXNBAGAME-25DEC07BOSTOR-BOS,KXNBAGAME-25DEC07BOSTOR,Boston vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,BOS,2256203.0,2025-12-07T23:02:16.537056Z,2025-12-07T23:21:09.612034Z
2025-12-09,TOR,NYK,1.0,1.0,0.625,0.4545454545454545,0.2,0.5,0.8,0.8,108.88,119.6,98.6,125.42,111.96,95.9,0,KXNBAGAME-25DEC09NYKTOR-TOR,KXNBAGAME-25DEC09NYKTOR,New York K vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,TOR,6501035.0,2025-12-10T04:24:34.733247Z,2025-12-10T04:33:55.19357Z
2025-12-20,TOR,BOS,1.0,0.0,0.5882352941176471,0.5333333333333333,0.4,0.4,0.6,0.7,106.02,112.5,97.9,120.38,115.66,96.9,0,KXNBAGAME-25DEC20BOSTOR-TOR,KXNBAGAME-25DEC20BOSTOR,Boston vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,TOR,2181328.0,2025-12-21T02:34:54.593804Z,2025-12-21T02:44:23.571538Z
2025-12-28,TOR,GSW,1.0,2.0,0.5555555555555556,0.3684210526315789,0.4,0.3,0.6,0.5,106.38,112.28,96.8,116.18,109.72,102.4,1,KXNBAGAME-25DEC28GSWTOR-TOR,KXNBAGAME-25DEC28GSWTOR,Golden State vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,5382901.0,2025-12-28T23:24:31.340122Z,2025-12-28T23:33:51.819619Z
2025-12-29,TOR,ORL,0.0,1.0,0.5789473684210527,0.5,0.4,0.4,0.6,0.5,108.68,113.32,97.686,111.92,118.92,98.924,1,KXNBAGAME-25DEC29ORLTOR-TOR,KXNBAGAME-25DEC29ORLTOR,Orlando vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,2582757.0,2025-12-30T03:20:08.120115Z,2025-12-30T03:29:31.757144Z
2025-12-31,TOR,DEN,1.0,1.0,0.6,0.7,0.6,0.5,0.4,0.6,110.56,110.76,98.386,124.92,125.48,102.774,0,KXNBAGAME-25DEC31DENTOR-DEN,KXNBAGAME-25DEC31DENTOR,Denver vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,3421916.0,2026-01-01T03:14:38.311436Z,2026-01-01T03:24:06.639458Z
2026-01-03,TOR,ATL,2.0,0.0,0.5714285714285714,0.5714285714285714,0.6,0.5,0.4,0.3,115.26,113.04,98.186,114.92,112.68,105.2,1,KXNBAGAME-26JAN03ATLTOR-ATL,KXNBAGAME-26JAN03ATLTOR,Atlanta vs Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,ATL,1405752.0,2026-01-04T03:10:25.916908Z,2026-01-04T03:19:49.462958Z
2026-01-05,TOR,ATL,1.0,1.0,0.5909090909090909,0.5454545454545454,0.6,0.6,0.4,0.2,116.48,115.54,100.786,116.4,115.02,104.6,1,KXNBAGAME-26JAN05ATLTOR-TOR,KXNBAGAME-26JAN05ATLTOR,Atlanta vs Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,2078798.0,2026-01-06T03:04:42.933987Z,2026-01-06T03:14:09.425368Z
2026-01-11,TOR,PHI,1.0,1.0,0.6086956521739131,0.5789473684210527,0.6,0.6,0.8,0.6,115.46,110.88,98.5,120.14,108.94,99.566,1,KXNBAGAME-26JAN11PHITOR-PHI,KXNBAGAME-26JAN11PHITOR,Philadelphia at Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,PHI,3460439.0,2026-01-12T02:27:35.087598Z,2026-01-12T02:36:58.009796Z
2026-01-12,TOR,PHI,0.0,0.0,0.625,0.55,0.8,0.7,0.6,0.5,115.5,109.9,98.944,116.88,109.24,98.91,0,KXNBAGAME-26JAN12PHITOR-TOR,KXNBAGAME-26JAN12PHITOR,Philadelphia at Toronto Winner?,,finalized,live,0.5,0.5,0.01,0.5,TOR,2166923.0,2026-01-13T03:05:21.98055Z,2026-01-13T03:14:51.655719Z
2026-01-28,TOR,NYK,2.0,0.0,0.5769230769230769,0.52,0.8,0.6,0.6,0.5,114.92,109.72,99.3,110.34,99.32,96.7,0,KXNBAGAME-26JAN28NYKTOR-NYK,KXNBAGAME-26JAN28NYKTOR,New York at Toronto Winner?,,finalized,live,0.5,0.5,0.99,0.5,NYK,2272644.0,2026-01-29T03:05:37.143018Z,2026-01-29T03:07:10.235172Z
