GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_REST_DAYS,away_REST_DAYS,home_SPLIT_WIN_PCT,away_SPLIT_WIN_PCT,home_ROLLING_5_WIN,home_ROLLING_10_WIN,away_ROLLING_5_WIN,away_ROLLING_10_WIN,home_ROLLING_5_OFF_RATING,home_ROLLING_5_DEF_RATING,home_ROLLING_5_PACE,away_ROLLING_5_OFF_RATING,away_ROLLING_5_DEF_RATING,away_ROLLING_5_PACE,home_WIN
2026-01-11,ORL,NOP,1.0,1.0,0.7,0.16666666666666666,0.4,0.5,0.2,0.1,110.04,113.62,99.09400000000001,105.88,113.38000000000002,103.2,1
2026-01-22,ORL,CHA,3.0,0.0,0.7142857142857143,0.37037037037037035,0.6,0.5,0.4,0.5,110.97999999999999,113.4,97.194,117.2,115.02000000000001,95.3,0
2026-01-24,ORL,CLE,1.0,0.0,0.6818181818181818,0.5,0.4,0.5,0.8,0.6,111.0,118.9,97.9,113.84,112.1,100.3,0
2026-01-30,ORL,TOR,1.0,1.0,0.6521739130434783,0.6428571428571429,0.2,0.4,0.8,0.6,108.25999999999999,122.02000000000001,99.7,114.13999999999999,110.35999999999999,100.1,1
2026-02-05,ORL,BKN,1.0,1.0,0.6666666666666666,0.2857142857142857,0.4,0.4,0.2,0.1,109.52000000000001,119.28000000000002,100.8,106.7,119.46,94.6,1
2026-02-07,ORL,UTA,1.0,1.0,0.68,0.2222222222222222,0.6,0.4,0.2,0.2,113.42,115.28000000000002,101.2,112.92,118.12,101.4,1
2026-02-09,ORL,MIL,1.0,2.0,0.6923076923076923,0.39285714285714285,0.6,0.4,0.6,0.4,109.85999999999999,112.44000000000001,102.6,113.2,116.4,95.41,1
2026-02-11,ORL,MIL,1.0,1.0,0.7037037037037037,0.3793103448275862,0.6,0.5,0.6,0.4,107.96,109.12,102.0,113.97999999999999,118.42,94.91,0
2026-02-26,ORL,HOU,1.0,0.0,0.6785714285714286,0.5625,0.6,0.6,0.6,0.6,115.78,109.1,95.342,116.14000000000001,106.05999999999999,97.5,0
2026-03-01,ORL,DET,2.0,1.0,0.6551724137931034,0.7096774193548387,0.6,0.6,0.8,0.8,116.04,109.28,94.942,116.35999999999999,110.35999999999999,101.372,0
2026-03-03,ORL,WAS,1.0,0.0,0.6333333333333333,0.2,0.4,0.6,0.0,0.2,108.58,111.24000000000001,95.042,109.3,124.66,101.3,1
2026-03-05,ORL,DAL,1.0,1.0,0.6451612903225806,0.3,0.6,0.6,0.2,0.2,113.22,112.67999999999999,97.0,104.24000000000001,115.78,100.9,1
2026-03-11,ORL,CLE,2.0,1.0,0.65625,0.5454545454545454,0.8,0.7,0.6,0.6,116.84,101.97999999999999,100.1,113.04,112.16000000000001,95.172,1
2026-03-12,ORL,WAS,0.0,1.0,0.6666666666666666,0.18181818181818182,1.0,0.7,0.0,0.1,125.28000000000002,107.08000000000001,98.8,112.92,126.54,104.1,1
2026-03-17,ORL,OKC,0.0,1.0,0.6764705882352942,0.7027027027027027,0.8,0.7,1.0,0.9,121.55999999999999,113.54,101.13000000000001,115.28,109.67999999999999,96.3,0
2026-03-21,ORL,LAL,1.0,1.0,0.6571428571428571,0.5945945945945946,0.4,0.7,1.0,0.9,112.08,117.96,102.42999999999999,123.98000000000002,116.6,98.824,0
2026-03-23,ORL,IND,1.0,1.0,0.6388888888888888,0.15789473684210525,0.2,0.6,0.0,0.0,110.3,117.08000000000001,100.7,115.82000000000001,130.04,97.2,0
2023-11-06,IND,SAS,1.0,0.0,0.6666666666666666,0.6,0.4,0.5,0.6,0.6,114.12,121.58,101.9,108.85999999999999,115.88,100.558,1
2023-11-08,IND,UTA,1.0,1.0,0.7142857142857143,0.14285714285714285,0.4,0.6,0.2,0.3,117.28,119.5,103.5,109.2,115.74000000000001,101.7,1
2023-11-09,IND,MIL,0.0,0.0,0.75,0.4,0.6,0.7,0.8,0.7,122.17999999999999,120.02000000000001,104.1,115.62,115.42,102.6,1
2023-11-19,IND,ORL,4.0,1.0,0.7777777777777778,0.6666666666666666,0.8,0.6,0.6,0.5,128.56,117.62,104.6,108.67999999999999,107.75999999999999,98.5,0
2023-11-22,IND,TOR,0.0,0.0,0.7,0.42857142857142855,0.6,0.6,0.4,0.5,124.88000000000002,126.24000000000001,105.5,113.42,115.55999999999999,101.2,0
2023-11-24,IND,DET,1.0,3.0,0.6363636363636364,0.2727272727272727,0.4,0.6,0.0,0.0,124.64000000000001,126.6,106.5,108.5,119.72,100.3,1
2023-11-27,IND,POR,2.0,0.0,0.6666666666666666,0.18181818181818182,0.6,0.6,0.2,0.1,126.92,122.01999999999998,106.3,106.46,119.25999999999999,96.8,0
2023-12-04,IND,BOS,1.0,2.0,0.6153846153846154,0.6153846153846154,0.4,0.5,0.8,0.8,127.42,122.34,102.9,115.7,109.02000000000001,100.1,1
2023-12-18,IND,LAC,1.0,1.0,0.6428571428571429,0.36363636363636365,0.2,0.4,1.0,0.8,111.74000000000001,122.0,106.8,127.92,114.1,99.0,0
2023-12-20,IND,CHA,1.0,1.0,0.6,0.23076923076923078,0.2,0.4,0.0,0.2,115.83999999999999,128.04000000000002,106.2,103.02000000000001,122.12,97.7,1
2023-12-23,IND,ORL,1.0,1.0,0.625,0.4666666666666667,0.2,0.4,0.2,0.4,118.32000000000001,125.9,102.4,109.28000000000002,116.5,97.5,0
2023-12-30,IND,NYK,1.0,0.0,0.5882352941176471,0.45,0.6,0.4,0.4,0.5,121.17999999999999,115.38,98.7,116.32000000000001,117.85999999999999,101.6,1
2024-01-03,IND,MIL,1.0,1.0,0.6111111111111112,0.5294117647058824,0.8,0.5,0.6,0.8,122.2,115.34,100.4,123.24000000000001,116.73999999999998,102.0,1
2024-01-05,IND,ATL,1.0,1.0,0.631578947368421,0.42857142857142855,1.0,0.6,0.4,0.5,125.81999999999998,114.96,102.7,119.3,121.16,102.8,1
2024-01-06,IND,BOS,0.0,0.0,0.65,0.6,1.0,0.7,0.8,0.8,130.0,113.7,103.6,121.66,108.76000000000002,102.05199999999999,0
2024-01-08,IND,BOS,1.0,1.0,0.6190476190476191,0.6190476190476191,0.8,0.7,0.8,0.8,125.75999999999999,116.25999999999999,103.9,121.32000000000001,106.38,102.6,1
2024-01-10,IND,WAS,1.0,1.0,0.6363636363636364,0.18181818181818182,0.8,0.7,0.0,0.2,124.12,116.98000000000002,104.1,108.62,126.55999999999999,101.2,1
2024-01-23,IND,DEN,1.0,1.0,0.6521739130434783,0.5555555555555556,0.2,0.5,0.8,0.7,112.14000000000001,120.74000000000001,100.5,120.78,115.46,95.8,0
2024-01-25,IND,PHI,1.0,2.0,0.625,0.6190476190476191,0.2,0.4,1.0,0.7,113.04,121.6,99.5,125.67999999999999,116.7,95.9,1
2024-01-26,IND,PHX,0.0,1.0,0.64,0.6818181818181818,0.4,0.5,1.0,0.8,117.28,118.25999999999999,100.7,121.5,111.85999999999999,99.8,1
2024-01-28,IND,MEM,1.0,1.0,0.6538461538461539,0.4642857142857143,0.4,0.5,0.6,0.6,117.42,119.02000000000001,101.7,107.58,112.92,96.6,1
2024-02-02,IND,SAC,0.0,1.0,0.6666666666666666,0.48148148148148145,0.6,0.4,0.8,0.5,120.6,118.75999999999999,101.3,118.11999999999998,114.3,98.9,0
2024-02-06,IND,HOU,1.0,1.0,0.6428571428571429,0.28,0.4,0.4,0.4,0.4,115.85999999999999,115.38000000000002,100.5,108.5,106.7,103.5,1
2024-02-08,IND,GSW,1.0,0.0,0.6551724137931034,0.5,0.4,0.5,0.8,0.5,118.35999999999999,118.25999999999999,101.2,118.47999999999999,106.78,100.712,0
2024-02-22,IND,DET,7.0,7.0,0.6333333333333333,0.2,0.6,0.5,0.4,0.3,118.34,120.2,100.8,110.68000000000002,112.97999999999999,103.10999999999999,1
2024-02-25,IND,DAL,2.0,2.0,0.6451612903225806,0.5555555555555556,0.6,0.5,1.0,0.8,116.25999999999999,116.1,102.0,121.24000000000001,104.35999999999999,102.1,1
2024-02-26,IND,TOR,0.0,2.0,0.65625,0.3333333333333333,0.8,0.6,0.4,0.4,119.8,110.84,103.1,110.44000000000001,114.4,102.0,0
2024-02-28,IND,NOP,1.0,0.0,0.6363636363636364,0.59375,0.6,0.6,0.6,0.7,118.43999999999998,114.14000000000001,103.6,115.78000000000002,108.9,99.5,1
2024-03-07,IND,MIN,1.0,2.0,0.6470588235294118,0.6764705882352942,0.4,0.6,0.6,0.7,116.64000000000001,121.02000000000001,100.9,111.9,108.9,96.166,0
2024-03-13,IND,CHI,0.0,1.0,0.6285714285714286,0.42857142857142855,0.6,0.6,0.6,0.5,116.22,111.17999999999999,100.5,114.96000000000001,121.58,96.2,0
2024-03-16,IND,BKN,2.0,2.0,0.6111111111111112,0.3235294117647059,0.6,0.5,0.4,0.5,118.46,111.32000000000001,100.70599999999999,115.2,115.55999999999999,95.3,1
2024-03-18,IND,CLE,1.0,1.0,0.6216216216216216,0.5882352941176471,0.6,0.5,0.4,0.4,115.05999999999999,107.12,100.90599999999999,111.28,113.12,95.976,0
2024-03-29,IND,LAL,1.0,1.0,0.6052631578947368,0.4,0.6,0.6,1.0,0.7,122.85999999999999,118.46,101.7,121.34,109.58,103.542,1
2024-04-01,IND,BKN,2.0,0.0,0.6153846153846154,0.325,0.6,0.6,0.6,0.3,120.73999999999998,116.84,101.0,111.8,110.3,94.81800000000001,1
2024-04-05,IND,OKC,1.0,1.0,0.625,0.575,0.6,0.6,0.4,0.6,119.9,113.85999999999999,97.8,114.08,117.72,98.27799999999999,1
2024-04-07,IND,MIA,1.0,1.0,0.6341463414634146,0.5609756097560976,0.6,0.6,0.8,0.6,116.3,111.17999999999999,99.4,119.34,101.22,99.3,1
2024-04-14,IND,ATL,1.0,1.0,0.6428571428571429,0.35714285714285715,0.6,0.6,0.0,0.4,122.92,118.85999999999999,99.9,103.66,113.51999999999998,100.172,1
2024-04-26,IND,MIL,2.0,2.0,0.6511627906976745,0.4418604651162791,0.6,0.7,0.4,0.3,126.28000000000002,116.4,100.4,110.02000000000001,116.1,96.0,1
2024-04-28,IND,MIL,1.0,1.0,0.6590909090909091,0.4318181818181818,0.6,0.7,0.2,0.3,123.8,116.35999999999999,97.64200000000001,109.47999999999999,119.96,94.74199999999999,1
2024-05-02,IND,MIL,1.0,1.0,0.6666666666666666,0.4222222222222222,0.6,0.7,0.4,0.4,117.32000000000001,119.24000000000001,92.94200000000001,119.24000000000001,117.32000000000001,92.942,1
2024-05-10,IND,NYK,1.0,1.0,0.6739130434782609,0.5555555555555556,0.4,0.5,0.8,0.8,122.14000000000001,123.72,93.8,121.0,117.85999999999999,92.78399999999999,1
2024-05-12,IND,NYK,1.0,1.0,0.6808510638297872,0.5434782608695652,0.4,0.6,0.6,0.7,120.55999999999999,122.97999999999999,92.9,122.48000000000002,121.78,93.08399999999999,1
2024-05-17,IND,NYK,2.0,2.0,0.6875,0.5319148936170213,0.4,0.6,0.6,0.6,119.04,120.04,94.4,120.04,119.04,94.4,1
2024-05-25,IND,BOS,1.0,1.0,0.6938775510204082,0.6875,0.4,0.5,1.0,0.9,120.82000000000001,123.17999999999999,93.68599999999999,124.12,112.32000000000001,92.486,0
2024-05-27,IND,BOS,1.0,1.0,0.68,0.6938775510204082,0.4,0.4,1.0,0.9,124.4,121.7,93.98599999999999,124.28,114.78,93.686,0
2024-10-14,IND,MEM,3.0,1.0,0.0,1.0,0.2,0.4,0.4,0.4,117.67999999999999,120.16,98.8,108.55999999999999,114.9,105.2,0
2024-10-17,IND,CHA,2.0,1.0,0.0,0.5,0.2,0.3,0.6,0.5,116.75999999999999,116.22,100.8,111.14000000000001,105.3,101.6,1
2024-10-27,IND,PHI,1.0,1.0,0.5,0.2,0.6,0.3,0.4,0.4,111.74000000000001,112.83999999999999,101.784,105.4,105.4,101.9,0
2024-10-30,IND,BOS,1.0,1.0,0.3333333333333333,0.8,0.4,0.3,0.8,0.9,107.35999999999999,112.5,100.53599999999999,124.04,111.91999999999999,99.6,1
2024-11-06,IND,ORL,1.0,1.0,0.5,0.125,0.4,0.5,0.2,0.4,115.75999999999999,117.74000000000001,101.91600000000001,98.84,107.88,101.1,1
2024-11-10,IND,NYK,1.0,1.0,0.6,0.42857142857142855,0.6,0.5,0.6,0.5,113.84,117.32000000000001,100.26400000000001,119.5,109.97999999999999,96.0,1
2024-11-15,IND,MIA,1.0,2.0,0.6666666666666666,0.5,0.6,0.4,0.2,0.4,112.47999999999999,113.05999999999999,98.4,111.75999999999999,116.25999999999999,97.78999999999999,0
2024-11-17,IND,MIA,1.0,1.0,0.5714285714285714,0.5555555555555556,0.4,0.4,0.4,0.5,109.4,113.17999999999999,97.5,112.67999999999999,114.05999999999999,99.49,1
2024-11-24,IND,WAS,1.0,1.0,0.625,0.09090909090909091,0.2,0.4,0.0,0.0,112.47999999999999,120.32000000000001,103.5,106.78,121.82000000000001,104.0,1
2024-11-25,IND,NOP,0.0,2.0,0.6666666666666666,0.1,0.4,0.4,0.2,0.1,113.28,116.6,103.3,104.0,118.85999999999999,96.0,1
2024-11-27,IND,POR,1.0,1.0,0.7,0.3333333333333333,0.4,0.4,0.4,0.4,109.88,114.3,105.3,99.3,109.35999999999999,101.5,1
2024-11-29,IND,DET,1.0,1.0,0.7272727272727273,0.38461538461538464,0.6,0.5,0.2,0.4,113.3,113.8,103.0,111.0,118.96,96.51,0
2024-12-08,IND,CHA,1.0,0.0,0.6666666666666666,0.16666666666666666,0.2,0.4,0.0,0.1,107.85999999999999,117.34,103.7,108.82000000000001,119.62,93.4,0
2024-12-15,IND,NOP,1.0,2.0,0.6153846153846154,0.06666666666666667,0.4,0.5,0.2,0.1,110.5,110.88,101.7,112.2,116.96,102.2,1
2024-12-26,IND,OKC,2.0,2.0,0.6428571428571429,0.7777777777777778,1.0,0.6,0.8,0.8,118.22,105.2,99.8,105.64000000000001,100.26,98.8,0
2024-12-31,IND,MIL,1.0,2.0,0.6,0.3888888888888889,0.6,0.7,0.4,0.6,116.64000000000001,117.24000000000001,98.4,105.76000000000002,106.8,102.0,0
2025-01-04,IND,PHX,1.0,3.0,0.5625,0.47058823529411764,0.4,0.7,0.2,0.3,116.5,121.97999999999999,100.3,104.92,112.25999999999999,96.4,1
2025-01-08,IND,CHI,1.0,1.0,0.5882352941176471,0.55,0.8,0.7,0.8,0.6,121.82000000000001,112.34,99.1,111.46000000000001,108.35999999999999,104.55799999999999,1
2025-01-10,IND,GSW,1.0,0.0,0.6111111111111112,0.6,0.8,0.7,0.6,0.4,122.52000000000001,111.02000000000001,99.8,115.2,115.28,97.9,1
2025-01-14,IND,CLE,1.0,1.0,0.631578947368421,0.7222222222222222,1.0,0.7,0.8,0.9,119.16,104.06000000000002,97.9,120.5,116.88,99.9,0
2025-01-18,IND,PHI,1.0,2.0,0.6,0.4166666666666667,0.8,0.8,0.2,0.3,114.32000000000001,105.22,100.3,113.82000000000001,119.7,93.76,1
2025-01-29,IND,DET,3.0,1.0,0.6190476190476191,0.5185185185185185,0.6,0.8,0.4,0.5,116.5,111.67999999999999,101.3,107.8,109.88,101.3,1
2025-02-01,IND,ATL,2.0,1.0,0.6363636363636364,0.39285714285714285,0.8,0.8,0.0,0.3,119.42,110.34,101.3,99.12,110.96,104.0,1
2025-02-11,IND,NYK,2.0,2.0,0.6521739130434783,0.6538461538461539,0.6,0.7,0.6,0.7,111.5,115.58,101.6,118.96,123.2,98.1,0
2025-02-20,IND,MEM,7.0,7.0,0.625,0.6,0.4,0.6,0.6,0.7,111.52000000000001,118.62,100.316,117.81999999999998,111.58,104.2,1
2025-02-23,IND,LAC,2.0,2.0,0.64,0.46153846153846156,0.6,0.7,0.6,0.5,117.82000000000001,117.92,101.316,116.51999999999998,111.75999999999999,100.962,1
2025-02-24,IND,DEN,0.0,1.0,0.6538461538461539,0.5806451612903226,0.6,0.7,0.8,0.9,120.25999999999999,117.72,101.11600000000001,126.75999999999999,116.9,99.3,0
2025-02-26,IND,TOR,1.0,0.0,0.6296296296296297,0.23333333333333334,0.6,0.6,0.4,0.3,119.2,117.2,101.816,109.46000000000001,113.38,99.176,1
2025-03-02,IND,CHI,1.0,1.0,0.6428571428571429,0.4666666666666667,0.6,0.5,0.4,0.3,119.66,112.9,100.7,116.28,109.84,101.64000000000001,1
2025-03-04,IND,HOU,1.0,0.0,0.6551724137931034,0.5454545454545454,0.6,0.6,0.4,0.5,120.92,113.35999999999999,99.9,110.82000000000001,113.42,101.6,1
2025-03-11,IND,MIL,0.0,1.0,0.6666666666666666,0.47058823529411764,0.4,0.5,0.6,0.7,115.94000000000001,114.62,100.8,118.22,111.67999999999999,102.0,1
2025-03-19,IND,DAL,1.0,2.0,0.6774193548387096,0.4,0.6,0.5,0.2,0.2,113.52000000000001,114.28000000000002,100.85,116.24000000000001,127.12,101.1,1
2025-03-20,IND,BKN,0.0,1.0,0.6875,0.3157894736842105,0.8,0.6,0.2,0.2,119.92,116.6,100.45,115.9,118.38,94.4,1
2025-03-22,IND,BKN,1.0,1.0,0.696969696969697,0.3076923076923077,0.8,0.6,0.2,0.2,115.55999999999999,111.72,100.58399999999999,112.16,114.78,95.13399999999999,1
2025-03-24,IND,MIN,1.0,2.0,0.7058823529411765,0.5526315789473685,0.8,0.6,0.6,0.8,113.12,110.64000000000001,102.08399999999999,121.35999999999999,109.04,100.45,1
2025-03-26,IND,LAL,1.0,1.0,0.7142857142857143,0.4594594594594595,1.0,0.7,0.4,0.3,112.2,105.67999999999999,102.684,111.58,121.28,99.1,0
2025-03-31,IND,SAC,1.0,1.0,0.6944444444444444,0.4358974358974359,0.6,0.7,0.2,0.3,122.22,111.54,101.6,109.43999999999998,119.08,96.6,1
2025-04-02,IND,CHA,1.0,1.0,0.7027027027027027,0.2,0.6,0.7,0.2,0.3,122.82000000000001,112.72,101.6,105.42,112.42,97.1,1
2025-04-04,IND,UTA,1.0,1.0,0.7105263157894737,0.1951219512195122,0.6,0.8,0.0,0.1,125.0,114.82000000000001,99.9,104.88,129.82,98.9,1
2025-04-08,IND,WAS,1.0,1.0,0.717948717948718,0.21428571428571427,0.8,0.8,0.2,0.2,119.44000000000001,113.46,101.7,105.84,120.34,96.5,1
2025-04-10,IND,CLE,1.0,1.0,0.725,0.7073170731707317,1.0,0.8,0.8,0.7,119.96,108.5,100.0,122.12,114.46,100.3,1
2025-04-11,IND,ORL,0.0,1.0,0.7317073170731707,0.43902439024390244,1.0,0.8,0.8,0.8,121.02000000000001,109.3,99.7,112.97999999999999,104.74000000000001,92.9,0
2025-04-19,IND,MIL,5.0,5.0,0.7142857142857143,0.5,0.8,0.8,1.0,0.8,110.04,109.08,102.072,121.7,112.25999999999999,99.944,1
2025-04-22,IND,MIL,2.0,2.0,0.7209302325581395,0.4888888888888889,0.8,0.8,0.8,0.8,110.35999999999999,106.22,100.572,119.5,114.97999999999999,99.444,1
2025-04-29,IND,MIL,1.0,1.0,0.7272727272727273,0.4782608695652174,0.8,0.8,0.4,0.7,116.12,108.56000000000002,98.572,115.2,120.67999999999999,97.54400000000001,1
2025-05-09,IND,CLE,2.0,2.0,0.7333333333333333,0.7111111111111111,0.8,0.8,0.6,0.6,117.8,113.2,98.452,127.2,107.64000000000001,96.9,0
2025-05-11,IND,CLE,1.0,1.0,0.717391304347826,0.717391304347826,0.8,0.7,0.6,0.6,117.6,113.55999999999999,99.452,125.7,104.26000000000002,98.7,1
2025-05-25,IND,NYK,1.0,1.0,0.723404255319149,0.6122448979591837,0.8,0.8,0.4,0.5,119.12,116.28,98.482,122.67999999999999,119.78,93.482,0
2025-05-27,IND,NYK,1.0,1.0,0.7083333333333334,0.62,0.8,0.8,0.4,0.6,119.97999999999999,114.35999999999999,96.782,119.25999999999999,116.8,93.682,1
2025-05-31,IND,NYK,1.0,1.0,0.7142857142857143,0.6078431372549019,0.6,0.7,0.4,0.5,116.02000000000001,117.7,96.88199999999999,117.7,116.02000000000001,96.882,1
2025-06-11,IND,OKC,2.0,2.0,0.72,0.7647058823529411,0.6,0.7,0.6,0.7,113.5,114.67999999999999,99.9,116.54,115.8,100.7,1
2025-06-13,IND,OKC,1.0,1.0,0.7254901960784313,0.75,0.6,0.7,0.6,0.6,111.7,112.6,99.2,117.92,110.67999999999999,100.5,0
2025-06-19,IND,OKC,2.0,2.0,0.7115384615384616,0.7547169811320755,0.4,0.5,0.6,0.7,110.05999999999999,114.8,99.5,114.8,110.06000000000002,99.5,1
2025-10-11,IND,OKC,3.0,1.0,0.0,0.5,0.4,0.5,0.6,0.6,107.9,110.17999999999999,99.02000000000001,105.25999999999999,104.54,102.3,1
2025-10-13,IND,SAS,1.0,2.0,1.0,1.0,0.6,0.6,0.8,0.6,108.98000000000002,106.75999999999999,100.32000000000001,113.78,108.85999999999999,100.97200000000001,0
2025-10-23,IND,OKC,5.0,1.0,0.5,0.5,0.4,0.4,0.8,0.7,107.14000000000001,114.91999999999999,101.12,106.44000000000001,106.24000000000001,100.90400000000001,0
2025-10-31,IND,ATL,1.0,1.0,0.3333333333333333,0.6,0.0,0.3,0.4,0.4,103.8,117.34,102.524,111.24000000000001,117.55999999999999,102.4,0
2025-11-01,IND,GSW,0.0,1.0,0.25,0.4,0.0,0.2,0.6,0.6,104.78000000000002,116.34,102.424,115.17999999999999,113.1,101.09,1
2025-11-03,IND,MIL,1.0,1.0,0.4,0.75,0.2,0.3,0.6,0.7,105.54,115.0,102.2,120.28000000000002,116.34,101.5,0
2025-11-05,IND,BKN,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2,0.2,0.0,0.1,107.46000000000001,112.38,102.6,112.34,129.56,96.7,0
2025-11-15,IND,TOR,1.0,1.0,0.2857142857142857,0.6363636363636364,0.0,0.1,0.8,0.6,101.14000000000001,124.58,101.0,121.22,110.5,99.4,0
2025-11-19,IND,CHA,1.0,1.0,0.25,0.2,0.0,0.1,0.2,0.2,104.0,128.01999999999998,102.3,111.92,118.22,97.416,1
2025-11-24,IND,DET,2.0,1.0,0.3333333333333333,0.7272727272727273,0.2,0.1,1.0,1.0,109.08,122.6,102.3,120.9,109.66000000000001,101.7,0
2025-11-28,IND,WAS,1.0,2.0,0.3,0.16666666666666666,0.2,0.1,0.2,0.1,110.5,114.46,101.7,113.78,121.98000000000002,101.808,1
2025-11-29,IND,CHI,0.0,0.0,0.36363636363636365,0.3333333333333333,0.4,0.2,0.4,0.3,112.55999999999999,106.82000000000001,101.2,110.62,120.98000000000002,107.6,1
2025-12-01,IND,CLE,1.0,0.0,0.4166666666666667,0.36363636363636365,0.4,0.3,0.4,0.5,108.17999999999999,103.42,101.0,114.14000000000001,113.5,100.9,0
2025-12-03,IND,DEN,1.0,1.0,0.38461538461538464,0.7692307692307693,0.4,0.3,0.4,0.6,110.84,107.62,100.2,130.26,127.14000000000001,97.9,0
2025-12-08,IND,SAC,2.0,1.0,0.35714285714285715,0.26666666666666666,0.6,0.4,0.2,0.3,117.1,112.3,99.7,108.84,116.9,100.5,1
2025-12-14,IND,WAS,1.0,1.0,0.4,0.14285714285714285,0.4,0.4,0.2,0.2,116.7,119.34,99.6,112.3,129.45999999999998,101.7,0
2025-12-18,IND,NYK,3.0,1.0,0.375,0.5714285714285714,0.4,0.4,1.0,0.9,112.44000000000001,115.8,97.9,126.3,110.44000000000001,98.8,0
2025-12-23,IND,MIL,0.0,1.0,0.35294117647058826,0.3333333333333333,0.0,0.3,0.2,0.3,103.6,114.72,98.8,105.74000000000001,115.94000000000001,97.6,0
2025-12-26,IND,BOS,2.0,3.0,0.3333333333333333,0.5625,0.0,0.2,0.6,0.8,101.36,113.67999999999999,98.9,114.78,111.12,96.0,0
2025-12-31,IND,ORL,1.0,1.0,0.3157894736842105,0.47368421052631576,0.0,0.1,0.4,0.4,108.22,122.9,100.9,110.96,118.34,98.0,0
2026-01-02,IND,SAS,1.0,1.0,0.3,0.7,0.0,0.0,0.6,0.7,108.4,122.22,103.5,120.02000000000001,116.64000000000001,100.0,0
2026-01-06,IND,CLE,1.0,1.0,0.2857142857142857,0.4117647058823529,0.0,0.0,0.6,0.5,112.2,122.28,104.6,112.08000000000001,108.52000000000001,101.5,0
2026-01-10,IND,MIA,1.0,3.0,0.2727272727272727,0.35,0.2,0.1,0.6,0.5,112.0,116.43999999999998,103.7,113.8,111.54,105.8,1
2026-01-12,IND,BOS,1.0,1.0,0.30434782608695654,0.6190476190476191,0.4,0.2,0.6,0.7,113.78,113.4,104.4,126.44000000000001,116.74000000000001,93.8,1
2026-01-14,IND,TOR,1.0,1.0,0.3333333333333333,0.5909090909090909,0.6,0.3,0.6,0.6,113.54,111.05999999999999,101.7,112.16,112.7,96.244,0
2026-01-16,IND,NOP,1.0,1.0,0.32,0.15789473684210525,0.6,0.3,0.4,0.2,109.21999999999998,108.04,100.9,114.38,116.44000000000001,101.3,1
2026-01-28,IND,CHI,1.0,1.0,0.34615384615384615,0.391304347826087,0.2,0.5,0.8,0.6,100.14,114.74000000000001,104.3,124.5,115.3,98.6,1
2026-01-31,IND,ATL,2.0,1.0,0.37037037037037035,0.5517241379310345,0.4,0.5,0.8,0.5,109.14000000000001,115.42,101.7,112.42,110.08,100.5,1
2026-02-02,IND,HOU,1.0,1.0,0.39285714285714285,0.5357142857142857,0.6,0.5,0.8,0.7,112.22,115.35999999999999,103.5,109.54,104.58,97.1,0
2026-02-03,IND,UTA,0.0,1.0,0.3793103448275862,0.2,0.6,0.4,0.0,0.1,114.66,115.88000000000002,103.0,106.5,120.88000000000002,101.9,0
2026-02-22,IND,DAL,1.0,1.0,0.36666666666666664,0.25925925925925924,0.4,0.4,0.0,0.0,107.66,113.31999999999998,105.268,109.02000000000001,121.92,105.0,0
2026-02-24,IND,PHI,1.0,1.0,0.3548387096774194,0.5517241379310345,0.4,0.3,0.2,0.5,111.54,114.9,106.06800000000001,108.64000000000001,120.8,103.3,0
2026-02-26,IND,CHA,1.0,1.0,0.34375,0.5,0.2,0.2,0.6,0.7,108.22,115.75999999999999,107.5,121.4,113.72,95.8,0
2026-03-01,IND,MEM,2.0,1.0,0.3333333333333333,0.375,0.0,0.2,0.4,0.3,107.7,121.34,106.8,113.02000000000001,117.08,104.8,0
2026-03-12,IND,PHX,1.0,1.0,0.3235294117647059,0.5454545454545454,0.0,0.0,0.8,0.6,108.1,122.85999999999999,102.1,118.35999999999999,111.14000000000001,97.1,0
2026-03-13,IND,NYK,0.0,1.0,0.3142857142857143,0.5789473684210527,0.0,0.0,0.4,0.6,108.74000000000001,122.7,101.9,119.3,112.67999999999999,99.1,0
2026-03-18,IND,POR,0.0,1.0,0.3055555555555556,0.40540540540540543,0.0,0.0,0.6,0.5,110.75999999999999,124.21999999999998,98.1,112.3,103.81999999999998,102.2,0
2023-11-08,PHI,BOS,1.0,1.0,0.8333333333333334,0.7142857142857143,1.0,0.7,0.8,0.8,121.14000000000001,106.16,100.5,121.46000000000001,105.78,102.20599999999999,1
2023-11-12,PHI,IND,1.0,2.0,0.8571428571428571,0.25,1.0,0.9,0.8,0.7,116.46,105.52000000000001,101.4,127.7,115.35999999999999,103.0,1
2023-11-14,PHI,IND,1.0,1.0,0.875,0.2,1.0,0.9,0.6,0.6,120.35999999999999,110.1,102.1,129.18,120.23999999999998,102.5,0
2023-11-15,PHI,BOS,0.0,1.0,0.7777777777777778,0.625,0.8,0.8,0.6,0.8,120.64000000000001,114.34,104.1,115.12,105.4,96.70599999999999,0
2023-11-21,PHI,CLE,1.0,1.0,0.7,0.4444444444444444,0.6,0.8,0.8,0.6,124.52000000000001,118.85999999999999,99.2,118.1,111.55999999999999,97.8,0
2023-11-27,PHI,LAL,1.0,1.0,0.6363636363636364,0.3333333333333333,0.6,0.6,0.8,0.7,119.58,114.9,97.352,112.34,103.46,100.2,1
